timestamp,file,label,start,end,match
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/docx_test2.docx:DOCX,487,506,3530 1113 3330 0000
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/docx_test2.docx:DOCX,507,526,3530 1113 3330 0000
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/NER_test_docx.docx:DOCX,76,95,5555-5555-5555-4444
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/pdf_test2.pdf:PDF page 1,289,308,4111 1111 1111 1111
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,289,308,4111 1111 1111 1111
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,309,328,5555 5555 5555 4444
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,329,348,5105 1051 0510 5100
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,349,366,3782 822463 10005
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,367,386,6011 1111 1111 1117
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/text_test2.txt:TXT_chunk,387,406,3530 1113 3330 0000
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/valid_cc_list_excel.xlsx:XLSX:Sheet1,0,19,4111-1111-1111-1111
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/valid_cc_list_excel.xlsx:XLSX:Sheet1,73,89,5105105105105100
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/valid_cc_list_excel.xlsx:XLSX:Sheet1,90,105,378282246310005
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/valid_cc_list_excel.xlsx:XLSX:Sheet1,106,121,371449635398431
2025-06-17T07:00:05.206665+00:00,C:\Users\nikit\OneDrive - Panacea InfoSec Pvt. Ltd\Panacea_Infosec\forensic_scanner\cc_scanner\sample_docs.zip,ZIP:sample_docs/valid_cc_list_excel.xlsx:XLSX:Sheet1,122,138,6011111111111117
2025-06-17T07:02:14.732232+00:00,C:\Users\nikit\OneDrive\sample_data.xlsx,XLSX:Sales Data,1217,1231,13075506445672
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\_Changed files\bulk-extractor_Tika_commands.txt,TXT_chunk,908,927,5555 5555 5555 4444
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\Scans\pdf_test2.pdf,PDF page 1,289,308,4111 1111 1111 1111
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\PycharmProjects\Text_Analysis\valid_cc_list_excel.xlsx,XLSX:Sheet1,0,19,4111-1111-1111-1111
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\PycharmProjects\Text_Analysis\valid_cc_list_excel.xlsx,XLSX:Sheet1,73,89,5105105105105100
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\PycharmProjects\Text_Analysis\valid_cc_list_excel.xlsx,XLSX:Sheet1,90,105,378282246310005
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\PycharmProjects\Text_Analysis\valid_cc_list_excel.xlsx,XLSX:Sheet1,106,121,371449635398431
2025-06-17T07:02:14.732546+00:00,C:\Users\nikit\OneDrive\PycharmProjects\Text_Analysis\valid_cc_list_excel.xlsx,XLSX:Sheet1,122,138,6011111111111117
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,289,308,4111 1111 1111 1111
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,309,328,5555 5555 5555 4444
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,329,348,5105 1051 0510 5100
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,349,366,3782 822463 10005
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,367,386,6011 1111 1111 1117
2025-06-17T07:03:37.407662+00:00,C:\Users\nikit\OneDrive\Pictures\text_test2.txt,TXT_chunk,387,406,3530 1113 3330 0000
2025-06-17T07:06:25.046204+00:00,C:\Users\nikit\OneDrive\Downloads\NER_test_docx.docx,DOCX,76,95,5555-5555-5555-4444
2025-06-17T07:24:42.141433+00:00,C:\Users\nikit\OneDrive\Documents\Job_List_17Apr[1].docx,DOCX,247,260,1713338820787
2025-06-17T07:24:42.141433+00:00,C:\Users\nikit\OneDrive\Documents\Job_List_17Apr[1].docx,DOCX,2439,2452,1009209528561
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,43,60,41167997173033655
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,415,431,5454252359922975
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,788,805,32642992469482124
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,1472,1488,5174851573538035
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,1911,1927,6524795212317258
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,2724,2741,14846304850652814
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,2788,2805,10894967359490693
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,4040,4055,656856436515227
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,4070,4086,1509289499372244
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,4414,4431,30193018657155335
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,4945,4962,31875640782527626
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,8322,8338,6137435929849744
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,9508,9524,6375846704468131
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,10323,10339,1761116897687316
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,10354,10371,19822812359780073
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,10919,10935,5372663901653141
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,11456,11472,4466451567132026
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,11673,11689,4431283543817699
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,11861,11876,139182384358719
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,12330,12346,6567115010693669
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,12548,12564,6537800759542733
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,13805,13821,6435745854396373
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,14274,14291,42724660760723054
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,14840,14856,5484002430457622
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,15402,15419,48149546841159463
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,16026,16042,5511977674905211
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,16057,16072,473349581239745
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,16275,16291,6412099292501807
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,16584,16600,6964026989880949
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,18734,18750,5551521240267903
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,19014,19030,6309975676704198
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,19045,19062,18978887028060853
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,19833,19850,16600484843365848
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,19896,19912,4094238232355565
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,19990,20007,18098014616407454
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,20363,20380,17457634513266385
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,20925,20941,3440130678936839
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,22465,22481,6766599684488028
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,22717,22734,34733960195444524
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,24627,24644,16978011513128877
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,24691,24707,3639769915025681
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,26219,26235,5070839948020875
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,26530,26546,4657681928947568
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,26561,26577,6940696041565388
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,26656,26673,41361317480914295
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,27689,27706,38378978963010013
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,27750,27766,6372511743102223
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,27843,27859,6701601550448686
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,27874,27890,6118010880891234
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,27936,27952,3120599687099457
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,29492,29508,6778734670951962
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,29586,29602,6689565279521048
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,30056,30073,46830290742218494
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,30339,30356,14324546162970364
2025-06-17T07:25:46.145884+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\readr\extdata\challenge.csv,CSV_chunk,30809,30826,38248836481943727
2025-06-17T07:26:53.393903+00:00,C:\Users\nikit\OneDrive\Documents\R\win-library\4.1\knitr\doc\knit_expand.html,HTML,357,371,41088380947487
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,1396,1412,3364320993423462
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,1730,1745,472007083892822
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,3073,3090,37515285015106203
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,4961,4977,1608712911605834
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,5288,5304,4523856401443481
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,5711,5726,400773024559021
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,5802,5819,32758026123046874
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_samples_stats_35.csv,CSV_chunk,6318,6333,192334532737732
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,505,521,6818959712982178
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,2457,2473,3126490116119385
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,2730,2747,45705604553222656
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,4932,4948,6750409603118896
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,5023,5040,32329607009887695
2025-06-17T07:28:02.050375+00:00,C:\Users\nikit\OneDrive\Documents\GitHub\sudoku-project\1000_sudokus_cnf_stats.csv,CSV_chunk,5209,5226,32692980766296387
